date,10min,time,value
05.01.21  ,2,20:10:00,61.433
05.01.21  ,3,20:20:00,60.233
05.01.21  ,4,20:30:00,57.933
05.01.21  ,5,20:40:00,57.867
05.01.21  ,6,20:50:00,57.367
05.01.21  ,1,21:00:00,58.8
05.01.21  ,2,21:10:00,57.5
05.01.21  ,3,21:20:00,54.7
05.01.21  ,4,21:30:00,53.7
05.01.21  ,5,21:40:00,54.733
05.01.21  ,6,21:50:00,55.067
05.01.21  ,1,22:00:00,52.767
05.01.21  ,2,22:10:00,52.667
05.01.21  ,3,22:20:00,52.7
05.01.21  ,4,22:30:00,48.967
05.01.21  ,5,22:40:00,48.633
05.01.21  ,6,22:50:00,48.633
05.01.21  ,1,23:00:00,47.767
05.01.21  ,2,23:10:00,45.267
05.01.21  ,3,23:20:00,45.933
05.01.21  ,4,23:30:00,45.033
05.01.21  ,5,23:40:00,44.833
05.01.21  ,6,23:50:00,43.467
06.01.21  ,1,00:00:00,42.6
06.01.21  ,2,00:10:00,42.767
06.01.21  ,3,00:20:00,42.8
06.01.21  ,4,00:30:00,42.1
06.01.21  ,5,00:40:00,41.133
06.01.21  ,6,00:50:00,38.633
06.01.21  ,1,01:00:00,38.067
06.01.21  ,2,01:10:00,37.5
06.01.21  ,3,01:20:00,39.6
06.01.21  ,4,01:30:00,38.467
06.01.21  ,5,01:40:00,37.067
06.01.21  ,6,01:50:00,37.233
06.01.21  ,1,02:00:00,37.533
06.01.21  ,2,02:10:00,36.933
06.01.21  ,3,02:20:00,37.267
06.01.21  ,4,02:30:00,36.233
06.01.21  ,5,02:40:00,35.0
06.01.21  ,6,02:50:00,36.067
06.01.21  ,1,03:00:00,35.233
06.01.21  ,2,03:10:00,34.6
06.01.21  ,3,03:20:00,34.867
06.01.21  ,4,03:30:00,33.9
06.01.21  ,5,03:40:00,33.8
06.01.21  ,6,03:50:00,35.0
06.01.21  ,1,04:00:00,33.467
06.01.21  ,2,04:10:00,32.833
06.01.21  ,3,04:20:00,33.0
06.01.21  ,4,04:30:00,32.467
06.01.21  ,5,04:40:00,32.367
06.01.21  ,6,04:50:00,32.9
06.01.21  ,1,05:00:00,32.733
06.01.21  ,2,05:10:00,33.6
06.01.21  ,3,05:20:00,33.133
06.01.21  ,4,05:30:00,33.267
06.01.21  ,5,05:40:00,34.267
06.01.21  ,6,05:50:00,35.267
06.01.21  ,1,06:00:00,35.233
06.01.21  ,2,06:10:00,34.6
06.01.21  ,3,06:20:00,36.167
06.01.21  ,4,06:30:00,35.767
06.01.21  ,5,06:40:00,36.067
06.01.21  ,6,06:50:00,35.833
06.01.21  ,1,07:00:00,35.933
06.01.21  ,2,07:10:00,35.767
06.01.21  ,3,07:20:00,35.833
06.01.21  ,4,07:30:00,35.467
06.01.21  ,5,07:40:00,35.5
06.01.21  ,6,07:50:00,35.133
06.01.21  ,1,08:00:00,37.833
06.01.21  ,2,08:10:00,38.267
06.01.21  ,3,08:20:00,37.5
06.01.21  ,4,08:30:00,35.9
06.01.21  ,5,08:40:00,34.867
06.01.21  ,6,08:50:00,37.633
06.01.21  ,1,09:00:00,38.8
06.01.21  ,2,09:10:00,37.7
06.01.21  ,3,09:20:00,34.867
06.01.21  ,4,09:30:00,30.0
06.01.21  ,5,09:40:00,32.433
06.01.21  ,6,09:50:00,29.167
06.01.21  ,1,10:00:00,29.867
06.01.21  ,2,10:10:00,34.667
06.01.21  ,3,10:20:00,34.8
06.01.21  ,4,10:30:00,36.833
06.01.21  ,5,10:40:00,39.367
06.01.21  ,6,10:50:00,39.033
06.01.21  ,1,11:00:00,33.033
06.01.21  ,2,11:10:00,33.433
06.01.21  ,3,11:20:00,33.2
06.01.21  ,4,11:30:00,32.7
06.01.21  ,5,11:40:00,29.767
06.01.21  ,6,11:50:00,37.733
06.01.21  ,1,12:00:00,38.967
06.01.21  ,2,12:10:00,39.9
06.01.21  ,3,12:20:00,39.233
06.01.21  ,4,12:30:00,33.7
06.01.21  ,5,12:40:00,24.767
06.01.21  ,6,12:50:00,22.133
06.01.21  ,1,13:00:00,26.567
06.01.21  ,2,13:10:00,28.933
06.01.21  ,3,13:20:00,32.7
06.01.21  ,4,13:30:00,32.467
06.01.21  ,5,13:40:00,29.567
06.01.21  ,6,13:50:00,33.367
06.01.21  ,1,14:00:00,31.733
06.01.21  ,2,14:10:00,32.767
06.01.21  ,3,14:20:00,31.067
06.01.21  ,4,14:30:00,35.233
06.01.21  ,5,14:40:00,36.533
06.01.21  ,6,14:50:00,38.133
06.01.21  ,1,15:00:00,39.0
06.01.21  ,2,15:10:00,40.033
06.01.21  ,3,15:20:00,42.567
06.01.21  ,4,15:30:00,42.533
06.01.21  ,5,15:40:00,40.1
06.01.21  ,6,15:50:00,38.967
06.01.21  ,1,16:00:00,37.033
06.01.21  ,2,16:10:00,40.6
06.01.21  ,3,16:20:00,42.567
06.01.21  ,4,16:30:00,42.5
06.01.21  ,5,16:40:00,43.267
06.01.21  ,6,16:50:00,46.067
06.01.21  ,1,17:00:00,49.0
06.01.21  ,2,17:10:00,49.3
06.01.21  ,3,17:20:00,53.567
06.01.21  ,4,17:30:00,56.4
06.01.21  ,5,17:40:00,57.7
06.01.21  ,6,17:50:00,59.2
06.01.21  ,1,18:00:00,59.733
06.01.21  ,2,18:10:00,60.3
06.01.21  ,3,18:20:00,63.133
06.01.21  ,4,18:30:00,63.667
06.01.21  ,5,18:40:00,62.033
06.01.21  ,6,18:50:00,59.867
06.01.21  ,1,19:00:00,62.967
06.01.21  ,2,19:10:00,60.733
06.01.21  ,3,19:20:00,60.1
06.01.21  ,4,19:30:00,60.967
06.01.21  ,5,19:40:00,63.267
06.01.21  ,6,19:50:00,67.367
06.01.21  ,1,20:00:00,68.367
06.01.21  ,2,20:10:00,66.733
06.01.21  ,3,20:20:00,64.1
06.01.21  ,4,20:30:00,62.167
06.01.21  ,5,20:40:00,59.467
06.01.21  ,6,20:50:00,60.2
06.01.21  ,1,21:00:00,62.167
06.01.21  ,2,21:10:00,61.3
06.01.21  ,3,21:20:00,61.467
06.01.21  ,4,21:30:00,60.667
06.01.21  ,5,21:40:00,58.133
06.01.21  ,6,21:50:00,57.3
06.01.21  ,1,22:00:00,55.367
06.01.21  ,2,22:10:00,52.533
06.01.21  ,3,22:20:00,53.233
06.01.21  ,4,22:30:00,53.167
06.01.21  ,5,22:40:00,53.033
06.01.21  ,6,22:50:00,52.4
06.01.21  ,1,23:00:00,51.4
06.01.21  ,2,23:10:00,49.667
06.01.21  ,3,23:20:00,49.6
06.01.21  ,4,23:30:00,48.7
06.01.21  ,5,23:40:00,47.933
06.01.21  ,6,23:50:00,46.433
07.01.21  ,1,00:00:00,46.067
07.01.21  ,2,00:10:00,43.733
07.01.21  ,3,00:20:00,42.467
07.01.21  ,4,00:30:00,41.367
07.01.21  ,5,00:40:00,38.833
07.01.21  ,6,00:50:00,41.167
07.01.21  ,1,01:00:00,38.9
07.01.21  ,2,01:10:00,38.967
07.01.21  ,3,01:20:00,39.133
07.01.21  ,4,01:30:00,37.133
07.01.21  ,5,01:40:00,36.7
07.01.21  ,6,01:50:00,36.567
07.01.21  ,1,02:00:00,36.133
07.01.21  ,2,02:10:00,36.5
07.01.21  ,3,02:20:00,35.067
07.01.21  ,4,02:30:00,35.4
07.01.21  ,5,02:40:00,34.667
07.01.21  ,6,02:50:00,34.233
07.01.21  ,1,03:00:00,33.733
07.01.21  ,2,03:10:00,33.633
07.01.21  ,3,03:20:00,33.033
07.01.21  ,4,03:30:00,33.633
07.01.21  ,5,03:40:00,34.067
07.01.21  ,6,03:50:00,33.733
07.01.21  ,1,04:00:00,33.467
07.01.21  ,2,04:10:00,34.333
07.01.21  ,3,04:20:00,34.067
07.01.21  ,4,04:30:00,34.067
07.01.21  ,5,04:40:00,34.1
07.01.21  ,6,04:50:00,34.0
07.01.21  ,1,05:00:00,34.733
07.01.21  ,2,05:10:00,35.8
07.01.21  ,3,05:20:00,36.233
07.01.21  ,4,05:30:00,36.8
07.01.21  ,5,05:40:00,37.167
07.01.21  ,6,05:50:00,36.433
07.01.21  ,1,06:00:00,36.9
07.01.21  ,2,06:10:00,38.367
07.01.21  ,3,06:20:00,40.133
07.01.21  ,4,06:30:00,39.067
07.01.21  ,5,06:40:00,38.7
07.01.21  ,6,06:50:00,38.867
07.01.21  ,1,07:00:00,40.333
07.01.21  ,2,07:10:00,41.433
07.01.21  ,3,07:20:00,42.367
07.01.21  ,4,07:30:00,42.567
07.01.21  ,5,07:40:00,42.4
07.01.21  ,6,07:50:00,41.767
07.01.21  ,1,08:00:00,42.4
07.01.21  ,2,08:10:00,42.2
07.01.21  ,3,08:20:00,39.567
07.01.21  ,4,08:30:00,39.1
07.01.21  ,5,08:40:00,41.233
07.01.21  ,6,08:50:00,43.0
07.01.21  ,1,09:00:00,41.667
07.01.21  ,2,09:10:00,38.0
07.01.21  ,3,09:20:00,36.5
07.01.21  ,4,09:30:00,36.8
07.01.21  ,5,09:40:00,34.833
07.01.21  ,6,09:50:00,36.9
07.01.21  ,1,10:00:00,34.033
07.01.21  ,2,10:10:00,31.667
07.01.21  ,3,10:20:00,27.167
07.01.21  ,4,10:30:00,29.533
07.01.21  ,5,10:40:00,33.7
07.01.21  ,6,10:50:00,28.933
07.01.21  ,1,11:00:00,26.067
07.01.21  ,2,11:10:00,32.0
07.01.21  ,3,11:20:00,23.333
07.01.21  ,4,11:30:00,24.533
07.01.21  ,5,11:40:00,21.8
07.01.21  ,6,11:50:00,24.333
07.01.21  ,1,12:00:00,22.8
07.01.21  ,2,12:10:00,20.933
07.01.21  ,3,12:20:00,18.2
07.01.21  ,4,12:30:00,17.833
07.01.21  ,5,12:40:00,14.033
07.01.21  ,6,12:50:00,16.8
07.01.21  ,1,13:00:00,19.133
07.01.21  ,2,13:10:00,22.267
07.01.21  ,3,13:20:00,21.533
07.01.21  ,4,13:30:00,27.433
07.01.21  ,5,13:40:00,26.2
07.01.21  ,6,13:50:00,26.133
07.01.21  ,1,14:00:00,31.367
07.01.21  ,2,14:10:00,34.333
07.01.21  ,3,14:20:00,36.967
07.01.21  ,4,14:30:00,35.5
07.01.21  ,5,14:40:00,37.133
07.01.21  ,6,14:50:00,37.9
07.01.21  ,1,15:00:00,35.5
07.01.21  ,2,15:10:00,36.4
07.01.21  ,3,15:20:00,38.333
07.01.21  ,4,15:30:00,38.933
07.01.21  ,5,15:40:00,36.333
07.01.21  ,6,15:50:00,35.1
07.01.21  ,1,16:00:00,35.9
07.01.21  ,2,16:10:00,39.433
07.01.21  ,3,16:20:00,41.033
07.01.21  ,4,16:30:00,40.033
07.01.21  ,5,16:40:00,39.3
07.01.21  ,6,16:50:00,39.033
07.01.21  ,1,17:00:00,42.833
07.01.21  ,2,17:10:00,47.633
07.01.21  ,3,17:20:00,47.533
07.01.21  ,4,17:30:00,50.533
07.01.21  ,5,17:40:00,53.2
07.01.21  ,6,17:50:00,53.933
07.01.21  ,1,18:00:00,57.933
07.01.21  ,2,18:10:00,61.033
07.01.21  ,3,18:20:00,62.833
07.01.21  ,4,18:30:00,61.933
07.01.21  ,5,18:40:00,64.467
07.01.21  ,6,18:50:00,64.367
07.01.21  ,1,19:00:00,63.533
07.01.21  ,2,19:10:00,62.667
07.01.21  ,3,19:20:00,62.133
07.01.21  ,4,19:30:00,57.267
07.01.21  ,5,19:40:00,58.333
07.01.21  ,6,19:50:00,59.933
07.01.21  ,1,20:00:00,63.967
07.01.21  ,2,20:10:00,62.867
07.01.21  ,3,20:20:00,61.8
07.01.21  ,4,20:30:00,63.233
07.01.21  ,5,20:40:00,65.6
07.01.21  ,6,20:50:00,66.767
07.01.21  ,1,21:00:00,64.433
07.01.21  ,2,21:10:00,63.2
07.01.21  ,3,21:20:00,62.8
07.01.21  ,4,21:30:00,62.2
07.01.21  ,5,21:40:00,60.4
07.01.21  ,6,21:50:00,58.4
07.01.21  ,1,22:00:00,54.1
07.01.21  ,2,22:10:00,53.567
07.01.21  ,3,22:20:00,54.433
07.01.21  ,4,22:30:00,53.867
07.01.21  ,5,22:40:00,54.9
07.01.21  ,6,22:50:00,52.4
07.01.21  ,1,23:00:00,50.267
07.01.21  ,2,23:10:00,49.467
07.01.21  ,3,23:20:00,48.1
07.01.21  ,4,23:30:00,46.767
07.01.21  ,5,23:40:00,47.867
07.01.21  ,6,23:50:00,46.433
08.01.21  ,1,00:00:00,44.933
08.01.21  ,2,00:10:00,45.867
08.01.21  ,3,00:20:00,45.4
08.01.21  ,4,00:30:00,42.9
08.01.21  ,5,00:40:00,40.5
08.01.21  ,6,00:50:00,41.1
08.01.21  ,1,01:00:00,40.6
08.01.21  ,2,01:10:00,39.6
08.01.21  ,3,01:20:00,39.4
08.01.21  ,4,01:30:00,38.8
08.01.21  ,5,01:40:00,39.1
08.01.21  ,6,01:50:00,37.9
08.01.21  ,1,02:00:00,39.7
08.01.21  ,2,02:10:00,38.5
08.01.21  ,3,02:20:00,35.9
08.01.21  ,4,02:30:00,35.6
08.01.21  ,5,02:40:00,34.9
08.01.21  ,6,02:50:00,34.1
08.01.21  ,1,03:00:00,33.867
08.01.21  ,2,03:10:00,35.033
08.01.21  ,3,03:20:00,35.0
08.01.21  ,4,03:30:00,33.6
08.01.21  ,5,03:40:00,34.0
08.01.21  ,6,03:50:00,33.833
08.01.21  ,1,04:00:00,34.167
08.01.21  ,2,04:10:00,34.567
08.01.21  ,3,04:20:00,34.3
08.01.21  ,4,04:30:00,33.6
08.01.21  ,5,04:40:00,33.333
08.01.21  ,6,04:50:00,34.767
08.01.21  ,1,05:00:00,33.9
08.01.21  ,2,05:10:00,35.333
08.01.21  ,3,05:20:00,34.7
08.01.21  ,4,05:30:00,36.333
08.01.21  ,5,05:40:00,34.4
08.01.21  ,6,05:50:00,35.367
08.01.21  ,1,06:00:00,35.533
08.01.21  ,2,06:10:00,39.0
08.01.21  ,3,06:20:00,40.167
08.01.21  ,4,06:30:00,38.367
08.01.21  ,5,06:40:00,37.767
08.01.21  ,6,06:50:00,38.0
08.01.21  ,1,07:00:00,39.567
08.01.21  ,2,07:10:00,39.1
08.01.21  ,3,07:20:00,39.267
08.01.21  ,4,07:30:00,40.333
08.01.21  ,5,07:40:00,40.2
08.01.21  ,6,07:50:00,40.333
08.01.21  ,1,08:00:00,40.8
08.01.21  ,2,08:10:00,40.633
08.01.21  ,3,08:20:00,42.133
08.01.21  ,4,08:30:00,43.567
08.01.21  ,5,08:40:00,40.433
08.01.21  ,6,08:50:00,37.433
08.01.21  ,1,09:00:00,36.567
08.01.21  ,2,09:10:00,37.933
08.01.21  ,3,09:20:00,41.467
08.01.21  ,4,09:30:00,36.7
08.01.21  ,5,09:40:00,37.7
08.01.21  ,6,09:50:00,34.1
08.01.21  ,1,10:00:00,35.567
08.01.21  ,2,10:10:00,36.167
08.01.21  ,3,10:20:00,32.8
08.01.21  ,4,10:30:00,35.633
08.01.21  ,5,10:40:00,28.867
08.01.21  ,6,10:50:00,24.8
08.01.21  ,1,11:00:00,23.8
08.01.21  ,2,11:10:00,30.8
08.01.21  ,3,11:20:00,29.8
08.01.21  ,4,11:30:00,32.367
08.01.21  ,5,11:40:00,29.4
08.01.21  ,6,11:50:00,29.233
08.01.21  ,1,12:00:00,25.967
08.01.21  ,2,12:10:00,25.233
08.01.21  ,3,12:20:00,35.3
08.01.21  ,4,12:30:00,35.6
08.01.21  ,5,12:40:00,34.9
08.01.21  ,6,12:50:00,18.9
08.01.21  ,1,13:00:00,18.967
08.01.21  ,2,13:10:00,22.033
08.01.21  ,3,13:20:00,25.0
08.01.21  ,4,13:30:00,26.3
08.01.21  ,5,13:40:00,25.633
08.01.21  ,6,13:50:00,21.667
08.01.21  ,1,14:00:00,21.867
08.01.21  ,2,14:10:00,23.733
08.01.21  ,3,14:20:00,23.133
08.01.21  ,4,14:30:00,25.667
08.01.21  ,5,14:40:00,28.467
08.01.21  ,6,14:50:00,27.633
08.01.21  ,1,15:00:00,28.467
08.01.21  ,2,15:10:00,30.667
08.01.21  ,3,15:20:00,30.967
08.01.21  ,4,15:30:00,31.767
08.01.21  ,5,15:40:00,34.733
08.01.21  ,6,15:50:00,36.8
08.01.21  ,1,16:00:00,36.467
08.01.21  ,2,16:10:00,38.133
08.01.21  ,3,16:20:00,43.467
08.01.21  ,4,16:30:00,46.7
08.01.21  ,5,16:40:00,47.2
08.01.21  ,6,16:50:00,48.3
08.01.21  ,1,17:00:00,49.733
08.01.21  ,2,17:10:00,52.2
08.01.21  ,3,17:20:00,53.3
08.01.21  ,4,17:30:00,58.2
08.01.21  ,5,17:40:00,62.1
08.01.21  ,6,17:50:00,62.733
08.01.21  ,1,18:00:00,63.567
08.01.21  ,2,18:10:00,65.0
08.01.21  ,3,18:20:00,65.8
08.01.21  ,4,18:30:00,65.1
08.01.21  ,5,18:40:00,67.167
08.01.21  ,6,18:50:00,65.567
08.01.21  ,1,19:00:00,66.033
08.01.21  ,2,19:10:00,63.333
08.01.21  ,3,19:20:00,62.467
08.01.21  ,4,19:30:00,61.1
08.01.21  ,5,19:40:00,64.533
08.01.21  ,6,19:50:00,65.1
08.01.21  ,1,20:00:00,64.0
08.01.21  ,2,20:10:00,64.567
08.01.21  ,3,20:20:00,65.833
08.01.21  ,4,20:30:00,66.533
08.01.21  ,5,20:40:00,65.333
08.01.21  ,6,20:50:00,61.567
08.01.21  ,1,21:00:00,61.367
08.01.21  ,2,21:10:00,62.633
08.01.21  ,3,21:20:00,63.333
08.01.21  ,4,21:30:00,59.5
08.01.21  ,5,21:40:00,58.8
08.01.21  ,6,21:50:00,54.6
08.01.21  ,1,22:00:00,52.767
08.01.21  ,2,22:10:00,53.467
08.01.21  ,3,22:20:00,53.467
08.01.21  ,4,22:30:00,54.0
08.01.21  ,5,22:40:00,55.533
08.01.21  ,6,22:50:00,55.6
08.01.21  ,1,23:00:00,56.267
08.01.21  ,2,23:10:00,54.7
08.01.21  ,3,23:20:00,51.533
08.01.21  ,4,23:30:00,51.467
08.01.21  ,5,23:40:00,49.6
08.01.21  ,6,23:50:00,48.467
09.01.21  ,1,00:00:00,48.967
09.01.21  ,2,00:10:00,48.167
09.01.21  ,3,00:20:00,46.133
09.01.21  ,4,00:30:00,46.1
09.01.21  ,5,00:40:00,42.9
09.01.21  ,6,00:50:00,43.067
09.01.21  ,1,01:00:00,41.8
09.01.21  ,2,01:10:00,40.233
09.01.21  ,3,01:20:00,39.9
09.01.21  ,4,01:30:00,40.867
09.01.21  ,5,01:40:00,40.533
09.01.21  ,6,01:50:00,38.367
09.01.21  ,1,02:00:00,37.833
09.01.21  ,2,02:10:00,36.533
09.01.21  ,3,02:20:00,35.467
09.01.21  ,4,02:30:00,35.4
09.01.21  ,5,02:40:00,35.433
09.01.21  ,6,02:50:00,34.667
09.01.21  ,1,03:00:00,34.0
09.01.21  ,2,03:10:00,35.867
09.01.21  ,3,03:20:00,33.733
09.01.21  ,4,03:30:00,33.567
09.01.21  ,5,03:40:00,34.267
09.01.21  ,6,03:50:00,33.8
09.01.21  ,1,04:00:00,33.467
09.01.21  ,2,04:10:00,34.0
09.01.21  ,3,04:20:00,33.867
09.01.21  ,4,04:30:00,34.9
09.01.21  ,5,04:40:00,34.433
09.01.21  ,6,04:50:00,33.867
09.01.21  ,1,05:00:00,34.633
09.01.21  ,2,05:10:00,33.4
09.01.21  ,3,05:20:00,33.933
09.01.21  ,4,05:30:00,34.533
09.01.21  ,5,05:40:00,34.933
09.01.21  ,6,05:50:00,34.033
09.01.21  ,1,06:00:00,34.133
09.01.21  ,2,06:10:00,35.9
09.01.21  ,3,06:20:00,35.667
09.01.21  ,4,06:30:00,35.533
09.01.21  ,5,06:40:00,35.867
09.01.21  ,6,06:50:00,35.567
09.01.21  ,1,07:00:00,36.567
09.01.21  ,2,07:10:00,37.1
09.01.21  ,3,07:20:00,37.333
09.01.21  ,4,07:30:00,39.533
09.01.21  ,5,07:40:00,41.367
09.01.21  ,6,07:50:00,42.067
09.01.21  ,1,08:00:00,43.9
09.01.21  ,2,08:10:00,42.9
09.01.21  ,3,08:20:00,44.3
09.01.21  ,4,08:30:00,45.733
09.01.21  ,5,08:40:00,45.7
09.01.21  ,6,08:50:00,44.367
09.01.21  ,1,09:00:00,47.167
09.01.21  ,2,09:10:00,46.5
09.01.21  ,3,09:20:00,47.233
09.01.21  ,4,09:30:00,44.433
09.01.21  ,5,09:40:00,45.133
09.01.21  ,6,09:50:00,43.467
09.01.21  ,1,10:00:00,44.467
09.01.21  ,2,10:10:00,44.967
09.01.21  ,3,10:20:00,49.467
09.01.21  ,4,10:30:00,48.733
09.01.21  ,5,10:40:00,49.133
09.01.21  ,6,10:50:00,50.667
09.01.21  ,1,11:00:00,51.633
09.01.21  ,2,11:10:00,50.367
09.01.21  ,3,11:20:00,52.7
09.01.21  ,4,11:30:00,50.533
09.01.21  ,5,11:40:00,45.333
09.01.21  ,6,11:50:00,43.4
09.01.21  ,1,12:00:00,44.0
09.01.21  ,2,12:10:00,46.1
09.01.21  ,3,12:20:00,49.5
09.01.21  ,4,12:30:00,49.567
09.01.21  ,5,12:40:00,39.533
09.01.21  ,6,12:50:00,38.7
09.01.21  ,1,13:00:00,41.3
09.01.21  ,2,13:10:00,36.967
09.01.21  ,3,13:20:00,46.4
09.01.21  ,4,13:30:00,48.4
09.01.21  ,5,13:40:00,44.533
09.01.21  ,6,13:50:00,47.833
09.01.21  ,1,14:00:00,48.1
09.01.21  ,2,14:10:00,46.433
09.01.21  ,3,14:20:00,46.233
09.01.21  ,4,14:30:00,46.467
09.01.21  ,5,14:40:00,48.6
09.01.21  ,6,14:50:00,48.067
09.01.21  ,1,15:00:00,48.067
09.01.21  ,2,15:10:00,49.033
09.01.21  ,3,15:20:00,49.9
09.01.21  ,4,15:30:00,47.533
09.01.21  ,5,15:40:00,48.7
09.01.21  ,6,15:50:00,49.633
09.01.21  ,1,16:00:00,48.633
09.01.21  ,2,16:10:00,47.933
09.01.21  ,3,16:20:00,47.333
09.01.21  ,4,16:30:00,51.1
09.01.21  ,5,16:40:00,53.833
09.01.21  ,6,16:50:00,51.967
09.01.21  ,1,17:00:00,52.933
09.01.21  ,2,17:10:00,55.167
09.01.21  ,3,17:20:00,58.033
09.01.21  ,4,17:30:00,60.933
09.01.21  ,5,17:40:00,62.5
09.01.21  ,6,17:50:00,65.3
09.01.21  ,1,18:00:00,65.267
09.01.21  ,2,18:10:00,68.767
09.01.21  ,3,18:20:00,72.567
09.01.21  ,4,18:30:00,74.367
09.01.21  ,5,18:40:00,75.167
09.01.21  ,6,18:50:00,74.9
09.01.21  ,1,19:00:00,72.667
09.01.21  ,2,19:10:00,69.233
09.01.21  ,3,19:20:00,64.333
09.01.21  ,4,19:30:00,64.267
09.01.21  ,5,19:40:00,64.667
09.01.21  ,6,19:50:00,63.9
09.01.21  ,1,20:00:00,63.333
09.01.21  ,2,20:10:00,65.967
09.01.21  ,3,20:20:00,63.933
09.01.21  ,4,20:30:00,63.767
09.01.21  ,5,20:40:00,62.467
09.01.21  ,6,20:50:00,62.433
09.01.21  ,1,21:00:00,58.5
09.01.21  ,2,21:10:00,59.133
09.01.21  ,3,21:20:00,59.867
09.01.21  ,4,21:30:00,61.233
09.01.21  ,5,21:40:00,58.867
09.01.21  ,6,21:50:00,55.6
09.01.21  ,1,22:00:00,56.033
09.01.21  ,2,22:10:00,54.5
09.01.21  ,3,22:20:00,55.533
09.01.21  ,4,22:30:00,54.567
09.01.21  ,5,22:40:00,52.5
09.01.21  ,6,22:50:00,53.0
09.01.21  ,1,23:00:00,48.2
09.01.21  ,2,23:10:00,48.967
09.01.21  ,3,23:20:00,46.3
09.01.21  ,4,23:30:00,45.3
09.01.21  ,5,23:40:00,44.833
09.01.21  ,6,23:50:00,41.9
10.01.21  ,1,00:00:00,42.067
10.01.21  ,2,00:10:00,41.667
10.01.21  ,3,00:20:00,41.467
10.01.21  ,4,00:30:00,40.0
10.01.21  ,5,00:40:00,41.1
10.01.21  ,6,00:50:00,38.6
10.01.21  ,1,01:00:00,38.933
10.01.21  ,2,01:10:00,38.833
10.01.21  ,3,01:20:00,38.567
10.01.21  ,4,01:30:00,38.9
10.01.21  ,5,01:40:00,37.767
10.01.21  ,6,01:50:00,36.8
10.01.21  ,1,02:00:00,37.367
10.01.21  ,2,02:10:00,37.267
10.01.21  ,3,02:20:00,36.967
10.01.21  ,4,02:30:00,35.967
10.01.21  ,5,02:40:00,36.133
10.01.21  ,6,02:50:00,35.967
10.01.21  ,1,03:00:00,34.033
10.01.21  ,2,03:10:00,35.633
10.01.21  ,3,03:20:00,34.733
10.01.21  ,4,03:30:00,34.9
10.01.21  ,5,03:40:00,35.1
10.01.21  ,6,03:50:00,34.633
10.01.21  ,1,04:00:00,34.8
10.01.21  ,2,04:10:00,34.267
10.01.21  ,3,04:20:00,32.833
10.01.21  ,4,04:30:00,33.567
10.01.21  ,5,04:40:00,33.7
10.01.21  ,6,04:50:00,33.9
10.01.21  ,1,05:00:00,33.633
10.01.21  ,2,05:10:00,33.767
10.01.21  ,3,05:20:00,33.6
10.01.21  ,4,05:30:00,35.0
10.01.21  ,5,05:40:00,36.267
10.01.21  ,6,05:50:00,34.3
10.01.21  ,1,06:00:00,36.067
10.01.21  ,2,06:10:00,36.167
10.01.21  ,3,06:20:00,36.467
10.01.21  ,4,06:30:00,36.7
10.01.21  ,5,06:40:00,35.967
10.01.21  ,6,06:50:00,36.7
10.01.21  ,1,07:00:00,37.433
10.01.21  ,2,07:10:00,38.067
10.01.21  ,3,07:20:00,37.6
10.01.21  ,4,07:30:00,36.433
10.01.21  ,5,07:40:00,38.067
10.01.21  ,6,07:50:00,38.233
10.01.21  ,1,08:00:00,36.767
10.01.21  ,2,08:10:00,37.367
10.01.21  ,3,08:20:00,38.133
10.01.21  ,4,08:30:00,37.1
10.01.21  ,5,08:40:00,36.767
10.01.21  ,6,08:50:00,38.867
10.01.21  ,1,09:00:00,38.967
10.01.21  ,2,09:10:00,40.633
10.01.21  ,3,09:20:00,40.0
10.01.21  ,4,09:30:00,38.433
10.01.21  ,5,09:40:00,40.9
10.01.21  ,6,09:50:00,38.733
10.01.21  ,1,10:00:00,40.467
10.01.21  ,2,10:10:00,40.9
10.01.21  ,3,10:20:00,36.133
10.01.21  ,4,10:30:00,33.3
10.01.21  ,5,10:40:00,31.4
10.01.21  ,6,10:50:00,37.067
10.01.21  ,1,11:00:00,35.533
10.01.21  ,2,11:10:00,33.667
10.01.21  ,3,11:20:00,34.7
10.01.21  ,4,11:30:00,39.3
10.01.21  ,5,11:40:00,40.9
10.01.21  ,6,11:50:00,41.0
10.01.21  ,1,12:00:00,42.267
10.01.21  ,2,12:10:00,41.7
10.01.21  ,3,12:20:00,39.133
10.01.21  ,4,12:30:00,39.5
10.01.21  ,5,12:40:00,45.033
10.01.21  ,6,12:50:00,41.1
10.01.21  ,1,13:00:00,39.633
10.01.21  ,2,13:10:00,41.1
10.01.21  ,3,13:20:00,40.333
10.01.21  ,4,13:30:00,35.467
10.01.21  ,5,13:40:00,38.567
10.01.21  ,6,13:50:00,35.767
10.01.21  ,1,14:00:00,35.833
10.01.21  ,2,14:10:00,35.7
10.01.21  ,3,14:20:00,31.467
10.01.21  ,4,14:30:00,27.833
10.01.21  ,5,14:40:00,29.3
10.01.21  ,6,14:50:00,28.4
10.01.21  ,1,15:00:00,30.2
10.01.21  ,2,15:10:00,26.733
10.01.21  ,3,15:20:00,29.167
10.01.21  ,4,15:30:00,28.8
10.01.21  ,5,15:40:00,33.667
10.01.21  ,6,15:50:00,34.867
10.01.21  ,1,16:00:00,36.8
10.01.21  ,2,16:10:00,38.233
10.01.21  ,3,16:20:00,41.433
10.01.21  ,4,16:30:00,43.533
